sim_num,date,virus_id,virus,outbreak_size
13,38,0,Measles,5
13,39,0,Measles,5
13,40,0,Measles,5
13,41,0,Measles,5
13,42,0,Measles,5
13,43,0,Measles,5
13,44,0,Measles,5
13,45,0,Measles,5
13,46,0,Measles,5
13,47,0,Measles,5
13,48,0,Measles,5
13,49,0,Measles,5
13,50,0,Measles,5
13,51,0,Measles,5
13,52,0,Measles,5
13,53,0,Measles,5
13,54,0,Measles,5
13,55,0,Measles,5
13,56,0,Measles,5
13,57,0,Measles,5
13,58,0,Measles,5
13,59,0,Measles,5
13,60,0,Measles,5
14,0,0,Measles,3
14,1,0,Measles,3
14,2,0,Measles,3
14,3,0,Measles,3
14,4,0,Measles,3
14,5,0,Measles,3
14,6,0,Measles,3
14,7,0,Measles,3
14,8,0,Measles,3
14,9,0,Measles,3
14,10,0,Measles,3
14,11,0,Measles,3
14,12,0,Measles,3
14,13,0,Measles,3
14,14,0,Measles,3
14,15,0,Measles,3
14,16,0,Measles,3
14,17,0,Measles,4
14,18,0,Measles,4
14,19,0,Measles,4
14,20,0,Measles,4
14,21,0,Measles,4
14,22,0,Measles,4
14,23,0,Measles,4
14,24,0,Measles,4
14,25,0,Measles,4
14,26,0,Measles,4
14,27,0,Measles,4
14,28,0,Measles,4
14,29,0,Measles,4
14,30,0,Measles,4
14,31,0,Measles,4
14,32,0,Measles,4
14,33,0,Measles,4
14,34,0,Measles,4
14,35,0,Measles,4
14,36,0,Measles,4
14,37,0,Measles,4
14,38,0,Measles,4
14,39,0,Measles,4
14,40,0,Measles,4
14,41,0,Measles,4
14,42,0,Measles,4
14,43,0,Measles,4
14,44,0,Measles,4
14,45,0,Measles,4
14,46,0,Measles,4
14,47,0,Measles,4
14,48,0,Measles,4
14,49,0,Measles,4
14,50,0,Measles,4
14,51,0,Measles,4
14,52,0,Measles,4
14,53,0,Measles,4
14,54,0,Measles,4
14,55,0,Measles,4
14,56,0,Measles,4
14,57,0,Measles,4
14,58,0,Measles,4
14,59,0,Measles,4
14,60,0,Measles,4
15,0,0,Measles,3
15,1,0,Measles,3
15,2,0,Measles,3
15,3,0,Measles,3
15,4,0,Measles,3
15,5,0,Measles,3
15,6,0,Measles,3
15,7,0,Measles,3
15,8,0,Measles,3
15,9,0,Measles,3
15,10,0,Measles,3
15,11,0,Measles,3
15,12,0,Measles,4
15,13,0,Measles,5
15,14,0,Measles,5
15,15,0,Measles,6
15,16,0,Measles,6
15,17,0,Measles,6
15,18,0,Measles,6
15,19,0,Measles,6
15,20,0,Measles,6
15,21,0,Measles,6
15,22,0,Measles,6
15,23,0,Measles,7
15,24,0,Measles,7
15,25,0,Measles,7
15,26,0,Measles,7
15,27,0,Measles,7
15,28,0,Measles,7
15,29,0,Measles,7
15,30,0,Measles,7
15,31,0,Measles,7
15,32,0,Measles,7
15,33,0,Measles,7
15,34,0,Measles,7
15,35,0,Measles,7
15,36,0,Measles,7
15,37,0,Measles,7
15,38,0,Measles,7
15,39,0,Measles,7
15,40,0,Measles,8
15,41,0,Measles,8
15,42,0,Measles,9
15,43,0,Measles,9
15,44,0,Measles,9
15,45,0,Measles,9
15,46,0,Measles,10
15,47,0,Measles,11
15,48,0,Measles,11
15,49,0,Measles,11
15,50,0,Measles,11
15,51,0,Measles,11
15,52,0,Measles,12
15,53,0,Measles,12
15,54,0,Measles,12
15,55,0,Measles,12
15,56,0,Measles,12
15,57,0,Measles,12
15,58,0,Measles,12
15,59,0,Measles,12
15,60,0,Measles,12
16,0,0,Measles,3
16,1,0,Measles,3
16,2,0,Measles,3
16,3,0,Measles,3
16,4,0,Measles,3
16,5,0,Measles,3
16,6,0,Measles,3
16,7,0,Measles,3
16,8,0,Measles,3
16,9,0,Measles,3
16,10,0,Measles,4
16,11,0,Measles,4
16,12,0,Measles,4
16,13,0,Measles,4
16,14,0,Measles,4
16,15,0,Measles,4
16,16,0,Measles,4
16,17,0,Measles,4
16,18,0,Measles,4
16,19,0,Measles,4
16,20,0,Measles,4
16,21,0,Measles,4
16,22,0,Measles,4
16,23,0,Measles,4
16,24,0,Measles,4
16,25,0,Measles,4
16,26,0,Measles,4
16,27,0,Measles,4
16,28,0,Measles,5
16,29,0,Measles,5
16,30,0,Measles,6
16,31,0,Measles,6
16,32,0,Measles,8
16,33,0,Measles,8
16,34,0,Measles,8
16,35,0,Measles,9
16,36,0,Measles,9
16,37,0,Measles,10
16,38,0,Measles,10
16,39,0,Measles,10
16,40,0,Measles,10
16,41,0,Measles,10
16,42,0,Measles,10
16,43,0,Measles,10
16,44,0,Measles,10
16,45,0,Measles,10
16,46,0,Measles,10
16,47,0,Measles,10
16,48,0,Measles,10
16,49,0,Measles,10
16,50,0,Measles,10
16,51,0,Measles,10
16,52,0,Measles,10
16,53,0,Measles,10
16,54,0,Measles,10
16,55,0,Measles,10
16,56,0,Measles,10
16,57,0,Measles,10
16,58,0,Measles,10
16,59,0,Measles,10
16,60,0,Measles,10
17,0,0,Measles,3
17,1,0,Measles,3
17,2,0,Measles,3
17,3,0,Measles,3
17,4,0,Measles,3
17,5,0,Measles,4
17,6,0,Measles,4
17,7,0,Measles,4
17,8,0,Measles,4
17,9,0,Measles,4
17,10,0,Measles,4
17,11,0,Measles,5
17,12,0,Measles,5
17,13,0,Measles,5
17,14,0,Measles,5
17,15,0,Measles,5
17,16,0,Measles,5
17,17,0,Measles,5
17,18,0,Measles,5
17,19,0,Measles,5
17,20,0,Measles,5
17,21,0,Measles,5
17,22,0,Measles,5
17,23,0,Measles,5
17,24,0,Measles,5
17,25,0,Measles,5
17,26,0,Measles,5
17,27,0,Measles,5
17,28,0,Measles,5
17,29,0,Measles,5
17,30,0,Measles,5
17,31,0,Measles,5
17,32,0,Measles,5
17,33,0,Measles,5
17,34,0,Measles,5
17,35,0,Measles,5
17,36,0,Measles,5
17,37,0,Measles,5
17,38,0,Measles,5
17,39,0,Measles,5
17,40,0,Measles,5
17,41,0,Measles,5
17,42,0,Measles,5
17,43,0,Measles,5
17,44,0,Measles,5
17,45,0,Measles,5
17,46,0,Measles,5
17,47,0,Measles,5
17,48,0,Measles,5
17,49,0,Measles,5
17,50,0,Measles,5
17,51,0,Measles,5
17,52,0,Measles,5
17,53,0,Measles,5
17,54,0,Measles,5
17,55,0,Measles,5
17,56,0,Measles,5
17,57,0,Measles,5
17,58,0,Measles,5
17,59,0,Measles,5
17,60,0,Measles,5
18,0,0,Measles,3
18,1,0,Measles,3
18,2,0,Measles,3
18,3,0,Measles,3
18,4,0,Measles,4
18,5,0,Measles,4
18,6,0,Measles,4
18,7,0,Measles,5
18,8,0,Measles,6
18,9,0,Measles,6
18,10,0,Measles,6
18,11,0,Measles,7
18,12,0,Measles,9
18,13,0,Measles,10
18,14,0,Measles,11
18,15,0,Measles,12
18,16,0,Measles,13
18,17,0,Measles,16
18,18,0,Measles,16
18,19,0,Measles,18
18,20,0,Measles,19
18,21,0,Measles,19
18,22,0,Measles,19
18,23,0,Measles,20
18,24,0,Measles,21
18,25,0,Measles,21
18,26,0,Measles,22
18,27,0,Measles,25
18,28,0,Measles,27
18,29,0,Measles,28
18,30,0,Measles,32
18,31,0,Measles,33
18,32,0,Measles,33
18,33,0,Measles,34
18,34,0,Measles,35
18,35,0,Measles,36
18,36,0,Measles,36
18,37,0,Measles,36
18,38,0,Measles,37
18,39,0,Measles,37
18,40,0,Measles,38
18,41,0,Measles,38
18,42,0,Measles,38
18,43,0,Measles,38
18,44,0,Measles,38
18,45,0,Measles,38
18,46,0,Measles,39
18,47,0,Measles,41
18,48,0,Measles,41
18,49,0,Measles,41
18,50,0,Measles,42
18,51,0,Measles,42
18,52,0,Measles,44
18,53,0,Measles,45
18,54,0,Measles,46
18,55,0,Measles,48
18,56,0,Measles,50
18,57,0,Measles,51
18,58,0,Measles,51
18,59,0,Measles,51
18,60,0,Measles,51
19,0,0,Measles,3
19,1,0,Measles,3
19,2,0,Measles,3
19,3,0,Measles,3
19,4,0,Measles,3
19,5,0,Measles,3
19,6,0,Measles,3
19,7,0,Measles,3
19,8,0,Measles,3
19,9,0,Measles,3
19,10,0,Measles,3
19,11,0,Measles,3
19,12,0,Measles,3
19,13,0,Measles,3
19,14,0,Measles,3
19,15,0,Measles,3
19,16,0,Measles,3
19,17,0,Measles,3
19,18,0,Measles,3
19,19,0,Measles,3
19,20,0,Measles,3
19,21,0,Measles,3
19,22,0,Measles,3
19,23,0,Measles,4
19,24,0,Measles,4
19,25,0,Measles,4
19,26,0,Measles,4
19,27,0,Measles,4
19,28,0,Measles,4
19,29,0,Measles,4
19,30,0,Measles,4
19,31,0,Measles,4
19,32,0,Measles,4
19,33,0,Measles,4
19,34,0,Measles,4
19,35,0,Measles,4
19,36,0,Measles,4
19,37,0,Measles,4
19,38,0,Measles,4
19,39,0,Measles,4
19,40,0,Measles,4
19,41,0,Measles,4
19,42,0,Measles,4
19,43,0,Measles,4
19,44,0,Measles,4
19,45,0,Measles,4
19,46,0,Measles,4
19,47,0,Measles,4
19,48,0,Measles,4
19,49,0,Measles,4
19,50,0,Measles,4
19,51,0,Measles,4
19,52,0,Measles,4
19,53,0,Measles,4
19,54,0,Measles,4
19,55,0,Measles,4
19,56,0,Measles,4
